codCliente,codPoliza,Ramo,Y,Salud,Vida,Autos,Cumplimiento,Patrimoniales,Otros
226230,203042,Autos,Salud,0,0,1,0,0,0
226236,204990,Salud,Patrimoniales,1,0,0,0,0,0
226241,203058,Autos,Vida,0,0,1,0,0,0
226246,205103,Salud,Autos,1,0,0,0,0,0
226247,213767,Autos,Vida,0,0,1,0,0,0
226248,205541,Cumplimiento,Autos,0,0,0,1,0,0
226248,205972,Autos,Patrimoniales,0,0,1,1,0,0
226249,205637,Salud,Cumplimiento,1,0,0,0,0,0
226258,205645,Vida,Salud,0,1,0,0,0,0
226261,204450,Vida,Salud,0,1,0,0,0,0
226261,203361,Salud,Autos,1,1,0,0,0,0
226263,204659,Vida,Autos,0,1,0,0,0,0
226264,203320,Salud,Autos,1,0,0,0,0,0
226266,204539,Vida,Autos,0,1,0,0,0,0
226269,204098,Salud,Autos,1,0,0,0,0,0
226272,204626,Vida,Cumplimiento,0,1,0,0,0,0
226272,203230,Cumplimiento,Salud,0,1,0,1,0,0
226272,203786,Salud,Autos,1,1,0,1,0,0
226278,204581,Vida,Autos,0,1,0,0,0,0
226278,203117,Autos,Salud,0,1,1,0,0,0
226280,203120,Autos,Salud,0,0,1,0,0,0
226285,204523,Vida,Autos,0,1,0,0,0,0
226288,203128,Autos,Salud,0,0,1,0,0,0
226289,204578,Vida,Autos,0,1,0,0,0,0
226290,203130,Autos,Salud,0,0,1,0,0,0
226290,203718,Salud,Vida,1,0,1,0,0,0
226291,204477,Vida,Autos,0,1,0,0,0,0
226292,204135,Salud,Vida,1,0,0,0,0,0
226292,204441,Vida,Autos,1,1,0,0,0,0
226293,204435,Vida,Autos,0,1,0,0,0,0
226294,203134,Autos,Patrimoniales,0,0,1,0,0,0
226295,203135,Autos,Patrimoniales,0,0,1,0,0,0
226297,203185,Autos,Vida,0,0,1,0,0,0
226301,204447,Vida,Autos,0,1,0,0,0,0
226305,203145,Autos,Salud,0,0,1,0,0,0
226308,204250,Salud,Autos,1,0,0,0,0,0
226313,203153,Autos,Salud,0,0,1,0,0,0
226320,203161,Cumplimiento,Salud,0,0,0,1,0,0
226322,203215,Cumplimiento,Salud,0,0,0,1,0,0
226327,204413,Vida,Autos,0,1,0,0,0,0
226331,204645,Vida,Autos,0,1,0,0,0,0
226334,203311,Salud,Vida,1,0,0,0,0,0
226334,204561,Vida,Cumplimiento,1,1,0,0,0,0
226337,203233,Cumplimiento,Vida,0,0,0,1,0,0
226339,204412,Vida,Autos,0,1,0,0,0,0
226341,203282,Patrimoniales,Salud,0,0,0,0,1,0
226343,203523,Salud,Vida,1,0,0,0,0,0
226344,203191,Autos,Salud,0,0,1,0,0,0
226346,203193,Autos,Salud,0,0,1,0,0,0
226355,204576,Vida,Cumplimiento,0,1,0,0,0,0
226356,203204,Cumplimiento,Patrimoniales,0,0,0,1,0,0
226357,204587,Vida,Cumplimiento,0,1,0,0,0,0
226358,203206,Cumplimiento,Salud,0,0,0,1,0,0
226364,203212,Cumplimiento,Vida,0,0,0,1,0,0
226364,204714,Vida,Salud,0,1,0,1,0,0
226366,203366,Salud,Cumplimiento,1,0,0,0,0,0
226369,203219,Cumplimiento,Salud,0,0,0,1,0,0
226375,203236,Cumplimiento,Vida,0,0,0,1,0,0
226384,203921,Salud,Cumplimiento,1,0,0,0,0,0
226387,203279,Patrimoniales,Salud,0,0,0,0,1,0
226389,204402,Vida,Patrimoniales,0,1,0,0,0,0
226391,203655,Salud,Cumplimiento,1,0,0,0,0,0
226393,203538,Salud,Cumplimiento,1,0,0,0,0,0
226394,203256,Patrimoniales,Salud,0,0,0,0,1,0
226399,204534,Vida,Patrimoniales,0,1,0,0,0,0
226401,203280,Patrimoniales,Salud,0,0,0,0,1,0
226402,204667,Vida,Salud,0,1,0,0,0,0
226402,204257,Salud,Patrimoniales,1,1,0,0,0,0
226405,204424,Vida,Patrimoniales,0,1,0,0,0,0
226406,203338,Vida,Patrimoniales,0,1,0,0,0,0
226406,203268,Patrimoniales,Salud,0,1,0,0,1,0
226409,204472,Vida,Salud,0,1,0,0,0,0
226409,203490,Salud,Patrimoniales,1,1,0,0,0,0
226413,203276,Patrimoniales,Salud,0,0,0,0,1,0
226414,204444,Vida,Patrimoniales,0,1,0,0,0,0
226416,203829,Salud,Patrimoniales,1,0,0,0,0,0
226419,204457,Vida,Patrimoniales,0,1,0,0,0,0
226421,203290,Patrimoniales,Salud,0,0,0,0,1,0
226423,204426,Vida,Patrimoniales,0,1,0,0,0,0
226423,203293,Patrimoniales,Salud,0,1,0,0,1,0
226428,203432,Salud,Patrimoniales,1,0,0,0,0,0
226432,203305,Patrimoniales,Vida,0,0,0,0,1,0
226438,203314,Patrimoniales,Salud,0,0,0,0,1,0
226438,204386,Salud,Vida,1,0,0,0,1,0
226445,203830,Salud,Patrimoniales,1,0,0,0,0,0
226451,203333,Patrimoniales,Salud,0,0,0,0,1,0
226452,204644,Vida,Salud,0,1,0,0,0,0
226452,203346,Salud,Patrimoniales,1,1,0,0,0,0
226456,204524,Vida,Salud,0,1,0,0,0,0
226456,203599,Salud,Patrimoniales,1,1,0,0,0,0
226459,204515,Vida,Salud,0,1,0,0,0,0
226462,204725,Vida,Salud,0,1,0,0,0,0
226464,204478,Vida,Salud,0,1,0,0,0,0
226466,203354,Salud,Vida,1,0,0,0,0,0
226468,204738,Salud,Vida,1,0,0,0,0,0
226474,204459,Vida,Salud,0,1,0,0,0,0
226481,203371,Salud,Vida,1,0,0,0,0,0
226491,203383,Salud,Vida,1,0,0,0,0,0
226498,203391,Salud,Vida,1,0,0,0,0,0
226503,204574,Vida,Salud,0,1,0,0,0,0
226508,204445,Vida,Salud,0,1,0,0,0,0
226511,204541,Vida,Salud,0,1,0,0,0,0
226512,204471,Vida,Salud,0,1,0,0,0,0
226528,204617,Vida,Salud,0,1,0,0,0,0
226531,203497,Salud,Vida,1,0,0,0,0,0
226534,204420,Vida,Salud,0,1,0,0,0,0
226537,204732,Vida,Salud,0,1,0,0,0,0
226547,204565,Vida,Salud,0,1,0,0,0,0
226547,203446,Salud,Autos,1,1,0,0,0,0
226554,204555,Vida,Salud,0,1,0,0,0,0
226576,204652,Vida,Salud,0,1,0,0,0,0
226586,203487,Salud,Vida,1,0,0,0,0,0
226607,204674,Vida,Salud,0,1,0,0,0,0
226615,204473,Vida,Salud,0,1,0,0,0,0
226619,204456,Vida,Salud,0,1,0,0,0,0
226648,203556,Salud,Vida,1,0,0,0,0,0
226656,203564,Salud,Vida,1,0,0,0,0,0
226678,204629,Vida,Salud,0,1,0,0,0,0
226691,203604,Salud,Vida,1,0,0,0,0,0
226699,204547,Vida,Salud,0,1,0,0,0,0
226718,203636,Salud,Vida,1,0,0,0,0,0
226720,204656,Vida,Salud,0,1,0,0,0,0
226748,203672,Salud,Vida,1,0,0,0,0,0
226759,204560,Vida,Salud,0,1,0,0,0,0
226768,203696,Salud,Vida,1,0,0,0,0,0
226805,203738,Salud,Vida,1,0,0,0,0,0
226806,203739,Salud,Vida,1,0,0,0,0,0
226813,203748,Salud,Vida,1,0,0,0,0,0
226817,204672,Vida,Salud,0,1,0,0,0,0
226818,203753,Salud,Vida,1,0,0,0,0,0
226831,204569,Vida,Salud,0,1,0,0,0,0
226844,204423,Vida,Salud,0,1,0,0,0,0
226855,204433,Vida,Salud,0,1,0,0,0,0
226874,204482,Vida,Salud,0,1,0,0,0,0
226898,204678,Vida,Salud,0,1,0,0,0,0
226900,203857,Salud,Vida,1,0,0,0,0,0
226903,203861,Salud,Vida,1,0,0,0,0,0
226912,204461,Vida,Salud,0,1,0,0,0,0
226948,204430,Vida,Salud,0,1,0,0,0,0
226952,203916,Salud,Vida,1,0,0,0,0,0
226959,203925,Salud,Vida,1,0,0,0,0,0
226983,204522,Vida,Salud,0,1,0,0,0,0
226999,203973,Salud,Vida,1,0,0,0,0,0
227020,204661,Vida,Salud,0,1,0,0,0,0
227023,204520,Vida,Salud,0,1,0,0,0,0
227031,204108,Salud,Vida,1,0,0,0,0,0
227032,204012,Salud,Vida,1,0,0,0,0,0
227042,204463,Vida,Salud,0,1,0,0,0,0
227062,204548,Vida,Salud,0,1,0,0,0,0
227081,204529,Vida,Salud,0,1,0,0,0,0
227102,204601,Vida,Salud,0,1,0,0,0,0
227117,204514,Vida,Salud,0,1,0,0,0,0
227132,204651,Vida,Salud,0,1,0,0,0,0
227154,204451,Vida,Salud,0,1,0,0,0,0
227156,204623,Vida,Salud,0,1,0,0,0,0
227158,204167,Salud,Vida,1,0,0,0,0,0
227167,204179,Salud,Vida,1,0,0,0,0,0
227171,204183,Salud,Vida,1,0,0,0,0,0
227183,204479,Vida,Salud,0,1,0,0,0,0
227200,204618,Vida,Salud,0,1,0,0,0,0
227208,204224,Salud,Vida,1,0,0,0,0,0
227210,204228,Salud,Vida,1,0,0,0,0,0
227233,204526,Vida,Salud,0,1,0,0,0,0
227254,204277,Salud,Vida,1,0,0,0,0,0
227297,204530,Vida,Salud,0,1,0,0,0,0
227301,204550,Vida,Salud,0,1,0,0,0,0
227307,204566,Vida,Salud,0,1,0,0,0,0
227315,204443,Vida,Salud,0,1,0,0,0,0
227316,204353,Salud,Vida,1,0,0,0,0,0
227328,204589,Vida,Salud,0,1,0,0,0,0
227335,204442,Vida,Salud,0,1,0,0,0,0
227353,204404,Vida,Salud,0,1,0,0,0,0
227487,204705,Vida,Autos,0,1,0,0,0,0
227651,204974,Salud,Vida,1,0,0,0,0,0
227656,204964,Vida,Salud,0,1,0,0,0,0
227677,205648,Vida,Salud,0,1,0,0,0,0
227680,204993,Salud,Vida,1,0,0,0,0,0
227681,204995,Salud,Autos,1,0,0,0,0,0
227692,205006,Salud,Autos,1,0,0,0,0,0
227693,205009,Autos,Salud,0,0,1,0,0,0
227697,205014,Salud,Autos,1,0,0,0,0,0
227697,205250,Autos,Patrimoniales,1,0,1,0,0,0
227717,205036,Salud,Vida,1,0,0,0,0,0
227761,205088,Salud,Patrimoniales,1,0,0,0,0,0
227787,205119,Vida,Salud,0,1,0,0,0,0
227787,205120,Salud,Patrimoniales,1,1,0,0,0,0
227800,222350,Cumplimiento,Patrimoniales,0,0,0,1,0,0
227800,205863,Patrimoniales,Autos,0,0,0,1,1,0
227806,205893,Vida,Cumplimiento,0,1,0,0,0,0
227806,221744,Cumplimiento,Patrimoniales,0,1,0,1,0,0
227811,205779,Autos,Patrimoniales,0,0,1,0,0,0
227812,205861,Patrimoniales,Vida,0,0,0,0,1,0
227815,222162,Cumplimiento,Patrimoniales,0,0,0,1,0,0
227815,222146,Patrimoniales,Autos,0,0,0,1,1,0
227817,205819,Cumplimiento,Otros,0,0,0,1,0,0
227817,221722,Otros,Patrimoniales,0,0,0,1,0,1
227818,205813,Cumplimiento,Autos,0,0,0,1,0,0
227818,221703,Autos,Otros,0,0,1,1,0,0
227818,221704,Otros,Patrimoniales,0,0,1,1,0,1
227819,205905,Vida,Cumplimiento,0,1,0,0,0,0
227819,205840,Cumplimiento,Autos,0,1,0,1,0,0
227819,205833,Autos,Patrimoniales,0,1,1,1,0,0
227822,205877,Patrimoniales,Vida,0,0,0,0,1,0
227824,205816,Cumplimiento,Patrimoniales,0,0,0,1,0,0
227828,205922,Vida,Patrimoniales,0,1,0,0,0,0
227831,205843,Cumplimiento,Patrimoniales,0,0,0,1,0,0
227856,206383,Autos,Vida,0,0,1,0,0,0
227858,206412,Autos,Vida,0,0,1,0,0,0
227859,223406,Autos,Vida,0,0,1,0,0,0
227882,205790,Autos,Salud,0,0,1,0,0,0
227956,205879,Patrimoniales,Autos,0,0,0,0,1,0
228057,205908,Vida,Autos,0,1,0,0,0,0
228086,207492,Autos,Vida,0,0,1,0,0,0
228188,205898,Vida,Autos,0,1,0,0,0,0
228195,206293,Patrimoniales,Autos,0,0,0,0,1,0
228205,205784,Autos,Patrimoniales,0,0,1,0,0,0
228331,205900,Salud,Autos,1,0,0,0,0,0
228593,205891,Salud,Autos,1,0,0,0,0,0
228657,222008,Patrimoniales,Cumplimiento,0,0,0,0,1,0
228657,205832,Cumplimiento,Autos,0,0,0,1,1,0
228684,205884,Vida,Autos,0,1,0,0,0,0
228965,205546,Cumplimiento,Patrimoniales,0,0,0,1,0,0
228966,205545,Cumplimiento,Salud,0,0,0,1,0,0
228970,205556,Cumplimiento,Patrimoniales,0,0,0,1,0,0
229431,205646,Vida,Salud,0,1,0,0,0,0
229431,205635,Salud,Autos,1,1,0,0,0,0
239607,206276,Patrimoniales,Autos,0,0,0,0,1,0
239607,207468,Autos,Cumplimiento,0,0,1,0,1,0
239620,222313,Cumplimiento,Otros,0,0,0,1,0,0
239620,222061,Otros,Vida,0,0,0,1,0,1
239620,221867,Vida,Patrimoniales,0,1,0,1,0,1
239621,205777,Autos,Patrimoniales,0,0,1,0,0,0
239641,205817,Cumplimiento,Autos,0,0,0,1,0,0
239641,205800,Autos,Patrimoniales,0,0,1,1,0,0
239642,205818,Cumplimiento,Patrimoniales,0,0,0,1,0,0
239649,206203,Patrimoniales,Autos,0,0,0,0,1,0
239652,222344,Patrimoniales,Cumplimiento,0,0,0,0,1,0
239659,207466,Autos,Patrimoniales,0,0,1,0,0,0
239727,206295,Patrimoniales,Autos,0,0,0,0,1,0
239746,206455,Patrimoniales,Autos,0,0,0,0,1,0
239759,206406,Vida,Patrimoniales,0,1,0,0,0,0
239772,206329,Vida,Autos,0,1,0,0,0,0
239802,206445,Autos,Patrimoniales,0,0,1,0,0,0
239802,206452,Patrimoniales,Vida,0,0,1,0,1,0
239837,206313,Patrimoniales,Vida,0,0,0,0,1,0
239883,206394,Autos,Patrimoniales,0,0,1,0,0,0
239899,206442,Patrimoniales,Autos,0,0,0,0,1,0
239905,206460,Patrimoniales,Autos,0,0,0,0,1,0
239921,206709,Cumplimiento,Patrimoniales,0,0,0,1,0,0
239949,206840,Vida,Salud,0,1,0,0,0,0
239953,206846,Cumplimiento,Patrimoniales,0,0,0,1,0,0
239981,206927,Cumplimiento,Patrimoniales,0,0,0,1,0,0
240002,222720,Cumplimiento,Autos,0,0,0,1,0,0
240002,206942,Autos,Vida,0,0,1,1,0,0
240137,207264,Cumplimiento,Patrimoniales,0,0,0,1,0,0
240170,207293,Cumplimiento,Patrimoniales,0,0,0,1,0,0
240288,212315,Salud,Patrimoniales,1,0,0,0,0,0
240288,207329,Patrimoniales,Vida,1,0,0,0,1,0
240547,207434,Autos,Vida,0,0,1,0,0,0
240554,222235,Cumplimiento,Autos,0,0,0,1,0,0
240583,207722,Patrimoniales,Autos,0,0,0,0,1,0
240710,207693,Cumplimiento,Patrimoniales,0,0,0,1,0,0
241387,219069,Patrimoniales,Cumplimiento,0,0,0,0,1,0
241416,207911,Cumplimiento,Patrimoniales,0,0,0,1,0,0
241419,207921,Cumplimiento,Patrimoniales,0,0,0,1,0,0
241420,207923,Cumplimiento,Patrimoniales,0,0,0,1,0,0
241427,207961,Patrimoniales,Autos,0,0,0,0,1,0
241428,207962,Patrimoniales,Autos,0,0,0,0,1,0
241431,208030,Vida,Patrimoniales,0,1,0,0,0,0
241432,207967,Vida,Autos,0,1,0,0,0,0
241433,207968,Vida,Salud,0,1,0,0,0,0
241433,207969,Salud,Patrimoniales,1,1,0,0,0,0
241434,207971,Salud,Vida,1,0,0,0,0,0
241436,207974,Vida,Salud,0,1,0,0,0,0
241439,207978,Vida,Salud,0,1,0,0,0,0
241447,208715,Salud,Vida,1,0,0,0,0,0
241447,208747,Vida,Autos,1,1,0,0,0,0
241452,207994,Salud,Vida,1,0,0,0,0,0
241453,208653,Autos,Salud,0,0,1,0,0,0
241455,208658,Autos,Vida,0,0,1,0,0,0
241456,208681,Patrimoniales,Vida,0,0,0,0,1,0
241458,208000,Vida,Autos,0,1,0,0,0,0
241459,208001,Vida,Cumplimiento,0,1,0,0,0,0
241460,208002,Vida,Salud,0,1,0,0,0,0
241462,208707,Patrimoniales,Vida,0,0,0,0,1,0
241465,208724,Salud,Vida,1,0,0,0,0,0
241466,208010,Vida,Patrimoniales,0,1,0,0,0,0
241475,208685,Patrimoniales,Salud,0,0,0,0,1,0
241476,208024,Salud,Vida,1,0,0,0,0,0
241486,208035,Salud,Vida,1,0,0,0,0,0
241492,208042,Vida,Salud,0,1,0,0,0,0
241493,208044,Vida,Salud,0,1,0,0,0,0
241496,208695,Patrimoniales,Vida,0,0,0,0,1,0
241496,208047,Vida,Salud,0,1,0,0,1,0
241519,208686,Patrimoniales,Salud,0,0,0,0,1,0
241534,208090,Vida,Autos,0,1,0,0,0,0
241535,208091,Salud,Autos,1,0,0,0,0,0
241535,208652,Autos,Vida,1,0,1,0,0,0
241544,208729,Salud,Autos,1,0,0,0,0,0
241547,208877,Cumplimiento,Patrimoniales,0,0,0,1,0,0
241569,208786,Autos,Vida,0,0,1,0,0,0
241569,208555,Vida,Salud,0,1,1,0,0,0
241571,208153,Salud,Autos,1,0,0,0,0,0
241583,208165,Vida,Salud,0,1,0,0,0,0
241602,209241,Autos,Salud,0,0,1,0,0,0
241617,209261,Patrimoniales,Autos,0,0,0,0,1,0
241638,208221,Vida,Salud,0,1,0,0,0,0
241640,208558,Vida,Salud,0,1,0,0,0,0
241643,208227,Salud,Autos,1,0,0,0,0,0
241651,209789,Patrimoniales,Vida,0,0,0,0,1,0
241663,208567,Vida,Autos,0,1,0,0,0,0
241663,209734,Autos,Salud,0,1,1,0,0,0
241686,208273,Salud,Autos,1,0,0,0,0,0
241695,208283,Salud,Autos,1,0,0,0,0,0
241695,208282,Autos,Patrimoniales,1,0,1,0,0,0
241761,208471,Autos,Patrimoniales,0,0,1,0,0,0
241783,208364,Salud,Vida,1,0,0,0,0,0
241785,208366,Vida,Autos,0,1,0,0,0,0
241785,208367,Autos,Salud,0,1,1,0,0,0
241790,208373,Salud,Patrimoniales,1,0,0,0,0,0
241815,208397,Vida,Patrimoniales,0,1,0,0,0,0
241819,208406,Patrimoniales,Autos,0,0,0,0,1,0
241821,208411,Patrimoniales,Autos,0,0,0,0,1,0
241824,208437,Patrimoniales,Vida,0,0,0,0,1,0
241824,208556,Vida,Salud,0,1,0,0,1,0
241826,208432,Salud,Autos,1,0,0,0,0,0
241827,208834,Cumplimiento,Patrimoniales,0,0,0,1,0,0
241827,209582,Patrimoniales,Vida,0,0,0,1,1,0
241828,208553,Cumplimiento,Patrimoniales,0,0,0,1,0,0
241831,208443,Autos,Patrimoniales,0,0,1,0,0,0
241848,208806,Cumplimiento,Autos,0,0,0,1,0,0
241848,209262,Autos,Salud,0,0,1,1,0,0
241859,208568,Vida,Autos,0,1,0,0,0,0
241884,208528,Autos,Patrimoniales,0,0,1,0,0,0
241890,208912,Patrimoniales,Autos,0,0,0,0,1,0
241908,208579,Cumplimiento,Patrimoniales,0,0,0,1,0,0
241922,208701,Patrimoniales,Cumplimiento,0,0,0,0,1,0
241930,208661,Autos,Salud,0,0,1,0,0,0
241934,208669,Autos,Salud,0,0,1,0,0,0
241934,208728,Salud,Patrimoniales,1,0,1,0,0,0
241936,208673,Cumplimiento,Patrimoniales,0,0,0,1,0,0
241941,208749,Vida,Patrimoniales,0,1,0,0,0,0
241945,208711,Salud,Patrimoniales,1,0,0,0,0,0
241947,208692,Patrimoniales,Salud,0,0,0,0,1,0
241954,208706,Patrimoniales,Salud,0,0,0,0,1,0
241960,208739,Vida,Salud,0,1,0,0,0,0
241970,208751,Vida,Salud,0,1,0,0,0,0
242004,208906,Patrimoniales,Autos,0,0,0,0,1,0
242007,208787,Autos,Patrimoniales,0,0,1,0,0,0
242007,208963,Patrimoniales,Salud,0,0,1,0,1,0
242010,208805,Cumplimiento,Vida,0,0,0,1,0,0
242010,209246,Vida,Patrimoniales,0,1,0,1,0,0
242033,208848,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242058,208908,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242059,208923,Patrimoniales,Autos,0,0,0,0,1,0
242060,208916,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242061,209752,Autos,Patrimoniales,0,0,1,0,0,0
242067,208929,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242071,208943,Patrimoniales,Cumplimiento,0,0,0,0,1,0
242076,208966,Salud,Patrimoniales,1,0,0,0,0,0
242161,209244,Autos,Vida,0,0,1,0,0,0
242166,209060,Vida,Autos,0,1,0,0,0,0
242167,209062,Vida,Autos,0,1,0,0,0,0
242170,209843,Autos,Salud,0,0,1,0,0,0
242200,209175,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242201,209179,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242268,209383,Patrimoniales,Vida,0,0,0,0,1,0
242620,209461,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242638,209498,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242646,209523,Autos,Salud,0,0,1,0,0,0
242660,209567,Vida,Autos,0,1,0,0,0,0
242663,209574,Vida,Patrimoniales,0,1,0,0,0,0
242663,210170,Patrimoniales,Salud,0,1,0,0,1,0
242780,210572,Vida,Patrimoniales,0,1,0,0,0,0
242837,210017,Autos,Vida,0,0,1,0,0,0
242890,210209,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242895,210226,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242898,210405,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242904,210269,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242939,210403,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242951,210435,Cumplimiento,Patrimoniales,0,0,0,1,0,0
242957,215832,Salud,Vida,1,0,0,0,0,0
242975,210531,Cumplimiento,Patrimoniales,0,0,0,1,0,0
243034,210609,Cumplimiento,Patrimoniales,0,0,0,1,0,0
243036,210608,Cumplimiento,Patrimoniales,0,0,0,1,0,0
243094,210613,Cumplimiento,Patrimoniales,0,0,0,1,0,0
243096,210620,Cumplimiento,Patrimoniales,0,0,0,1,0,0
243113,211842,Autos,Vida,0,0,1,0,0,0
243115,210661,Patrimoniales,Autos,0,0,0,0,1,0
243115,210675,Autos,Salud,0,0,1,0,1,0
243122,210692,Autos,Patrimoniales,0,0,1,0,0,0
243124,210670,Patrimoniales,Vida,0,0,0,0,1,0
243124,211333,Vida,Salud,0,1,0,0,1,0
243133,211437,Salud,Autos,1,0,0,0,0,0
243136,210683,Autos,Vida,0,0,1,0,0,0
243154,211176,Salud,Patrimoniales,1,0,0,0,0,0
243187,211361,Vida,Salud,0,1,0,0,0,0
243208,210761,Salud,Vida,1,0,0,0,0,0
243220,210775,Salud,Vida,1,0,0,0,0,0
243223,211364,Vida,Salud,0,1,0,0,0,0
243233,211337,Vida,Salud,0,1,0,0,0,0
243322,210887,Salud,Vida,1,0,0,0,0,0
243351,211349,Vida,Salud,0,1,0,0,0,0
243374,210955,Salud,Vida,1,0,0,0,0,0
243378,210988,Salud,Vida,1,0,0,0,0,0
243432,211370,Vida,Salud,0,1,0,0,0,0
243531,211122,Salud,Vida,1,0,0,0,0,0
243570,211368,Vida,Salud,0,1,0,0,0,0
243580,211367,Vida,Salud,0,1,0,0,0,0
251434,211526,Cumplimiento,Patrimoniales,0,0,0,1,0,0
251435,211530,Cumplimiento,Patrimoniales,0,0,0,1,0,0
251439,211534,Autos,Vida,0,0,1,0,0,0
252221,211741,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252259,211864,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252310,211991,Vida,Salud,0,1,0,0,0,0
252382,212064,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252468,212308,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252488,212449,Vida,Patrimoniales,0,1,0,0,0,0
252497,213926,Cumplimiento,Autos,0,0,0,1,0,0
252497,213826,Autos,Patrimoniales,0,0,1,1,0,0
252497,216711,Patrimoniales,Vida,0,0,1,1,1,0
252499,213860,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252500,213920,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252501,216215,Vida,Patrimoniales,0,1,0,0,0,0
252505,213892,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252505,214258,Patrimoniales,Autos,0,0,0,1,1,0
252507,216749,Patrimoniales,Salud,0,0,0,0,1,0
252511,216659,Patrimoniales,Vida,0,0,0,0,1,0
252513,214380,Cumplimiento,Autos,0,0,0,1,0,0
252513,214388,Autos,Patrimoniales,0,0,1,1,0,0
252519,212479,Vida,Patrimoniales,0,1,0,0,0,0
252520,213836,Cumplimiento,Otros,0,0,0,1,0,0
252520,214221,Otros,Vida,0,0,0,1,0,1
252520,216221,Vida,Patrimoniales,0,1,0,1,0,1
252522,214432,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252523,214438,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252528,212486,Vida,Salud,0,1,0,0,0,0
252528,214273,Salud,Patrimoniales,1,1,0,0,0,0
252531,213915,Cumplimiento,Patrimoniales,0,0,0,1,0,0
252590,212558,Salud,Vida,1,0,0,0,0,0
252620,214487,Patrimoniales,Salud,0,0,0,0,1,0
252676,212665,Salud,Vida,1,0,0,0,0,0
252710,212704,Vida,Salud,0,1,0,0,0,0
252745,212744,Salud,Vida,1,0,0,0,0,0
252760,212761,Vida,Salud,0,1,0,0,0,0
252775,212779,Salud,Patrimoniales,1,0,0,0,0,0
252794,212802,Salud,Vida,1,0,0,0,0,0
252849,212862,Salud,Vida,1,0,0,0,0,0
252898,212914,Salud,Cumplimiento,1,0,0,0,0,0
252943,212968,Salud,Vida,1,0,0,0,0,0
253034,213064,Patrimoniales,Vida,0,0,0,0,1,0
253035,213065,Patrimoniales,Salud,0,0,0,0,1,0
253036,213066,Patrimoniales,Vida,0,0,0,0,1,0
253039,213295,Vida,Patrimoniales,0,1,0,0,0,0
253040,213070,Patrimoniales,Cumplimiento,0,0,0,0,1,0
253041,214824,Cumplimiento,Patrimoniales,0,0,0,1,0,0
253046,213076,Vida,Salud,0,1,0,0,0,0
253048,213079,Vida,Patrimoniales,0,1,0,0,0,0
253048,214883,Patrimoniales,Salud,0,1,0,0,1,0
253048,213080,Salud,Autos,1,1,0,0,1,0
253049,215787,Vida,Autos,0,1,0,0,0,0
253049,213660,Autos,Salud,0,1,1,0,0,0
253050,215794,Vida,Salud,0,1,0,0,0,0
253052,214885,Patrimoniales,Salud,0,0,0,0,1,0
253053,214640,Autos,Vida,0,0,1,0,0,0
253053,215791,Vida,Salud,0,1,1,0,0,0
253057,214700,Autos,Vida,0,0,1,0,0,0
253071,213111,Vida,Salud,0,1,0,0,0,0
253074,213115,Salud,Autos,1,0,0,0,0,0
253076,214674,Autos,Salud,0,0,1,0,0,0
253080,213125,Autos,Vida,0,0,1,0,0,0
253084,214671,Autos,Salud,0,0,1,0,0,0
253084,213130,Salud,Vida,1,0,1,0,0,0
253085,213134,Vida,Salud,0,1,0,0,0,0
253087,213139,Vida,Salud,0,1,0,0,0,0
253088,213142,Vida,Salud,0,1,0,0,0,0
253090,213149,Vida,Salud,0,1,0,0,0,0
253090,214918,Salud,Patrimoniales,1,1,0,0,0,0
253090,213151,Patrimoniales,Autos,1,1,0,0,1,0
253092,213154,Salud,Autos,1,0,0,0,0,0
253101,214912,Salud,Vida,1,0,0,0,0,0
253107,213647,Autos,Salud,0,0,1,0,0,0
253112,213176,Vida,Salud,0,1,0,0,0,0
253113,213648,Autos,Vida,0,0,1,0,0,0
253113,215793,Vida,Salud,0,1,1,0,0,0
253120,213184,Salud,Vida,1,0,0,0,0,0
253126,213190,Salud,Autos,1,0,0,0,0,0
253132,213196,Salud,Autos,1,0,0,0,0,0
253137,213202,Autos,Salud,0,0,1,0,0,0
253141,214691,Autos,Salud,0,0,1,0,0,0
253142,213212,Vida,Salud,0,1,0,0,0,0
253145,213217,Autos,Vida,0,0,1,0,0,0
